order_id,customer_id,order_date,product_name,category,quantity,unit_price,payment_method
1115,64,2025-09-23,Cold Brew,Cold drinks,3.0,65000.0,CASH
2249,2,21-01-2025,Chocolate Cake,Bakery,,80000.0,card
1704,120,21-09-2025, Espresso,hot drinks,1.0,40000.0,card
1077,118,10/06/2025,Ca ppuccino,Hot drinks,2.0,55000.0,Online
1278,76,2025-11-29,Green Tea,HOT DRINKS,1.0,35000.0,Card
1849,80,27/06/2025,green tea,HOT DRINKS,1.0,35000.0,card
1667,73,03-07-2025,Cheeseca ke,Bakery,2.0,80000.0,Online
2230,48,26/01/2025,CAPPUCCINO,hot drinks,,55000.0,Cash
2187,96,07/19/2025,Green Tea ,HOT DRINKS,-2.0,35000.0,card
2060,27,19-11-2025,Ca ppuccino,hot drinks,3.0,55000.0,CASH
1920,106,2025-09-24,Cold Brew ,Cold drinks,4.0,70000.0,Card
1776,7,10/21/2025,Iced La tte,Cold Drinks,2.0,57000.0,CASH
1895,26,11/02/2025,Americano ,Hot drinks,2.0,53000.0,Card
1654,79,20-05-2025,green tea,Hot drinks,,30000.0,card
2362,108,07/22/2025,cheesecake,bakery,1.0,85000.0,
1081,45,11/27/2025,hot chocolate,HOT DRINKS,1.0,60000.0,Cash
1733,117,2025-11-27, Hot Chocolate,Hot Drinks,1.0,60000.0,CASH
1016,5,15-02-2025, Chocolate Cake,Bakery,1.0,70000.0,Online 
1958,74,2025-06-06,latte,HOT DRINKS,2.0,58000.0,card
1840,89,03/12/2025,Croissant ,bakery,1.0,45000.0,Online 
1896,35,12/06/2025,Espresso,Hot drinks,1.0,45000.0,Online 
1140,118,17-06-2025, Latte,Hot drinks,1.0,58000.0,card
1878,92,2025-03-08, Chocolate Cake,Bakery,3.0,75000.0,Card
1802,18,30-03-2025,ICED LATTE,Cold Drinks,4.0,62000.0,card
1447,48,01/22/2025, Americano,Hot drinks,2.0,48000.0,card
1805,34,02/15/2025,Latte,Hot drinks,2.0,53000.0,card
1985,52,11/06/2025,GREEN TEA,Hot Drinks,1.0,35000.0,Online 
2067,76,05/13/2025,LATTE,Hot drinks,-3.0,58000.0,CASH
1207,110,17/01/2025,Green Tea ,Hot drinks,2.0,35000.0,Card
2238,22,05-01-2025,Green Tea,Hot drinks,2.0,40000.0,Cash
2054,16,06/02/2025,CHEESECAKE,bakery,2.0,80000.0,Card
2178,78,28/02/2025,COLD BREW,COLD DRINKS,2.0,65000.0,CASH
2200,9999,10-10-2025, Hot Chocolate,Hot drinks,2.0,60000.0,Cash
1043,97,13/12/2025,americano,Hot Drinks,4.0,53000.0,card
1018,57,04/15/2025,Espresso,Hot drinks,1.0,45000.0,
2318,31,25/02/2025,Cold Brew,COLD DRINKS,1.0,70000.0,Cash
2316,15,20/01/2025,Green Tea,HOT DRINKS,2.0,35000.0,
1738,24,03-11-2025,Ca ppuccino,hot drinks,4.0,55000.0,Online
1317,94,24-11-2025,Croissa nt,bakery,1.0,45000.0,Cash
1636,108,03/20/2025,Croissant,Bakery,1.0,35000.0,Cash
1463,18,2025-09-02,Iced Latte ,Cold drinks,1.0,67000.0,Online
1113,97,08-04-2025,Green Tea,hot drinks,-4.0,30000.0,Online
1730,60,10/18/2025,hot chocolate,Hot drinks,1.0,60000.0,Card
1603,102,07-06-2025,Cappuccino,hot drinks,4.0,50000.0,Online
1453,15,12/12/2025,CHOCOLATE CAKE,Bakery,1.0,80000.0,Card
1581,113,23/09/2025,Americano ,Hot drinks,3.0,43000.0,CASH
1099,9999,2025-09-04,Green Tea,hot drinks,-3.0,40000.0,Card
1758,77,04/03/2025,croissant,bakery,3.0,40000.0,Online 
2303,93,19/01/2025,Latte,Hot Drinks,3.0,58000.0,card
1502,83,19-05-2025,Croissant ,Bakery,3.0,45000.0,card
1369,55,2025-07-16,Chocola te Ca ke,bakery,2.0,75000.0,Card
2115,63,03-04-2025,HOT CHOCOLATE,HOT DRINKS,1.0,60000.0,card
1442,75,2025-10-30,Croissant ,Bakery,2.0,40000.0,Online 
1102,11,25-04-2025,COLD BREW,COLD DRINKS,1.0,65000.0,Card
1275,9,2025-05-15,Espresso ,hot drinks,1.0,45000.0,
1269,28,19/03/2025,Green Tea,Hot Drinks,4.0,35000.0,Cash
1616,20,2025-05-21,Latte ,Hot Drinks,2.0,63000.0,Cash
1353,27,2025-11-30, Iced Latte,COLD DRINKS,4.0,57000.0,Online 
1832,68,2025-11-28, Green Tea,Hot Drinks,-1.0,35000.0,card
1325,3,2025-05-14, Cold Brew,COLD DRINKS,1.0,,Online 
2127,118,05-12-2025,Chocolate Cake,BAKERY,,70000.0,Online 
1070,59,22-03-2025,Cold Brew ,Cold Drinks,3.0,,Card
1559,97,2025-02-13,HOT CHOCOLATE,hot drinks,1.0,65000.0,Card
1046,29,02/02/2025,Green Tea,Hot drinks,3.0,35000.0,Card
1804,78,04/12/2025,Chocolate Cake ,Bakery,1.0,75000.0,CASH
1809,31,19-08-2025,Blueberry Muffin,Bakery,2.0,50000.0,card
1397,47,25-04-2025,Espresso ,Hot drinks,2.0,50000.0,Online 
1846,2,19/11/2025,Ca ppuccino,hot drinks,2.0,55000.0,Card
1050,13,08-07-2025,green tea,HOT DRINKS,1.0,35000.0,Card
1659,110,03/08/2025,blueberry muffin,bakery,1.0,50000.0,card
1854,7,03-07-2025,ESPRESSO,Hot Drinks,3.0,45000.0,Card
1131,22,06/15/2025,latte,Hot Drinks,1.0,63000.0,Online
1562,90,2025-01-10,Green Tea,hot drinks,1.0,35000.0,Cash
1272,67,18/09/2025,BLUEBERRY MUFFIN,Bakery,1.0,45000.0,card
2162,73,07/02/2025,Croissa nt,Bakery,4.0,40000.0,Online
2186,72,09/04/2025,Croissant ,Bakery,4.0,35000.0,Cash
1645,101,14/05/2025,Blueberry Muffin ,Bakery,2.0,50000.0,Online 
1953,39,12/16/2025,HOT CHOCOLATE,hot drinks,3.0,65000.0,Card
1887,81,2025-06-08,Hot Chocolate,HOT DRINKS,3.0,65000.0,CASH
1872,95,08/21/2025,Espresso ,HOT DRINKS,4.0,50000.0,Online
1412,101,2025-05-28, Hot Chocolate,hot drinks,2.0,60000.0,CASH
2284,57,2025-11-17,CROISSANT,bakery,2.0,35000.0,Card
1158,60,10/02/2025,Hot Chocola te,Hot drinks,3.0,60000.0,Cash
1304,7,21/10/2025, Latte,Hot drinks,2.0,53000.0,Cash
1005,39,2025-08-08,BLUEBERRY MUFFIN,BAKERY,2.0,45000.0,Online
2372,19,02/12/2025,Green Tea ,HOT DRINKS,1.0,35000.0,Card
1020,29,08/25/2025,Cappuccino ,hot drinks,2.0,55000.0,card
2181,97,06/10/2025,Blueberry Muffin,bakery,2.0,55000.0,card
1766,40,2025-07-19,Hot Chocola te,Hot drinks,2.0,60000.0,card
1771,11,2025-02-03,Hot Chocolate,hot drinks,1.0,60000.0,Card
1182,60,06/10/2025,GREEN TEA,Hot drinks,4.0,35000.0,Online
1625,69,25/07/2025,CHOCOLATE CAKE,BAKERY,1.0,80000.0,card
2095,92,2025-05-07,Croissant,Bakery,1.0,35000.0,Online 
2039,95,02/04/2025,Espresso,Hot drinks,1.0,45000.0,Online
1797,106,30/08/2025,Chocola te Ca ke,Bakery,4.0,75000.0,Card
1962,22,12/12/2025, Cappuccino,Hot Drinks,1.0,60000.0,Cash
1434,29,2025-05-10,Blueberry Muffin,Bakery,,55000.0,Online 
2171,56,21/12/2025,Cold Brew ,COLD DRINKS,4.0,60000.0,Card
1383,60,2025-02-21,espresso,hot drinks,4.0,45000.0,card
1651,83,03/01/2025, Iced Latte,cold drinks,2.0,62000.0,card
1787,8,10-06-2025, Cappuccino,hot drinks,4.0,50000.0,Online 
1015,42,23-02-2025,green tea,Hot drinks,2.0,35000.0,CASH
1973,10,16/09/2025,cappuccino,HOT DRINKS,2.0,55000.0,CASH
1889,85,03-04-2025,CHEESECAKE,Bakery,4.0,85000.0,Card
1547,18,07/07/2025,iced latte,Cold Drinks,1.0,62000.0,CASH
1574,100,02/24/2025,Americano ,hot drinks,1.0,53000.0,CASH
2376,60,2025-09-05,Hot Chocola te,Hot Drinks,1.0,60000.0,card
1519,8,20/07/2025,iced latte,Cold drinks,,62000.0,Card
2260,8,29-11-2025,iced latte,Cold drinks,2.0,57000.0,Online 
1640,65,30-07-2025,Iced Latte ,Cold drinks,1.0,57000.0,Online 
2273,84,16/10/2025,hot chocolate,hot drinks,3.0,60000.0,card
1881,38,01/15/2025, Chocolate Cake,Bakery,4.0,80000.0,Online
1023,37,02/06/2025, Hot Chocolate,Hot drinks,4.0,60000.0,Online
2336,115,31-10-2025, Espresso,hot drinks,3.0,45000.0,card
1188,78,26/11/2025,cold brew,Cold drinks,4.0,70000.0,
2177,64,22/08/2025,Green Tea ,Hot drinks,1.0,35000.0,CASH
1703,55,12/24/2025,Iced Latte ,cold drinks,4.0,57000.0,Online 
1495,54,10-03-2025,chocolate cake,bakery,4.0,75000.0,CASH
2325,35,10/22/2025,americano,HOT DRINKS,1.0,48000.0,card
1472,11,20/01/2025,Blueberry Muffin,bakery,2.0,55000.0,Online 
1343,80,15/12/2025,blueberry muffin,BAKERY,,50000.0,Card
2212,74,2025-05-26,ESPRESSO,Hot drinks,2.0,,Card
1007,58,01-11-2025,hot chocolate,hot drinks,1.0,60000.0,Online 
2089,66,2025-05-08,La tte,HOT DRINKS,4.0,58000.0,Online 
1718,72,18-01-2025,hot chocolate,Hot drinks,1.0,60000.0,CASH
2037,65,05/03/2025, Hot Chocolate,hot drinks,3.0,60000.0,Online 
2026,19,2025-10-20,Cheesecake,bakery,1.0,85000.0,Online 
1408,15,15/10/2025,cold brew,Cold drinks,3.0,70000.0,Card
1215,24,27/10/2025,green tea,HOT DRINKS,1.0,,Online 
1109,101,2025-06-26,Ca ppuccino,hot drinks,4.0,60000.0,Cash
1219,12,03/11/2025, Blueberry Muffin,Bakery,1.0,50000.0,Card
1701,60,12/27/2025,La tte,Hot drinks,4.0,58000.0,Online 
1558,106,16/11/2025,CHOCOLATE CAKE,bakery,1.0,75000.0,Cash
1407,45,03/09/2025,Green Tea,hot drinks,2.0,40000.0,Online 
2143,51,2025-10-14, Latte,hot drinks,4.0,58000.0,Online 
1993,36,26/11/2025,Cold Brew,COLD DRINKS,3.0,65000.0,Online 
1367,81,2025-06-10,latte,HOT DRINKS,1.0,58000.0,Cash
1203,1,2025-10-10,Cheeseca ke,bakery,1.0,90000.0,CASH
1465,84,19/12/2025,AMERICANO,Hot drinks,1.0,43000.0,Online 
1742,119,03-09-2025,ESPRESSO,Hot drinks,3.0,45000.0,CASH
1587,58,05/07/2025,Green Tea ,HOT DRINKS,3.0,40000.0,card
1027,112,21/02/2025, Chocolate Cake,BAKERY,1.0,75000.0,Card
1491,111,06-04-2025, Iced Latte,cold drinks,1.0,62000.0,Online
1230,65,2025-08-03,Hot Chocola te,Hot Drinks,4.0,,Card
1506,95,08/15/2025,ICED LATTE,Cold Drinks,1.0,67000.0,Card
1415,118,21/09/2025,latte,hot drinks,1.0,58000.0,Cash
1052,32,2025-10-17,LATTE,HOT DRINKS,4.0,63000.0,Cash
2188,30,2025-12-30, Cappuccino,hot drinks,3.0,60000.0,CASH
1824,81,2025-11-01,Iced La tte,Cold drinks,1.0,57000.0,Online
1600,94,09/12/2025,Green Tea,hot drinks,2.0,35000.0,Cash
1196,13,08/29/2025, Hot Chocolate,Hot Drinks,1.0,60000.0,CASH
1675,7,02/19/2025,Iced Latte,Cold Drinks,4.0,67000.0,Card
2052,118,03/02/2025, Green Tea,hot drinks,1.0,0.0,Card
1998,26,08/06/2025,Americano ,Hot drinks,1.0,48000.0,Online 
1064,60,2025-10-15,Cheeseca ke,Bakery,2.0,85000.0,Online 
1568,65,01-02-2025,Iced Latte ,cold drinks,2.0,57000.0,Cash
1069,19,2025-11-21,HOT CHOCOLATE,Hot drinks,3.0,65000.0,card
2117,78,02/21/2025,Croissant ,Bakery,3.0,35000.0,card
2045,16,29/11/2025,CHEESECAKE,Bakery,1.0,,Card
1379,15,09/12/2025,Cappuccino ,HOT DRINKS,4.0,55000.0,Online
1267,94,22-02-2025, Cappuccino,HOT DRINKS,1.0,,Online 
1726,50,07-01-2025, Cold Brew,Cold Drinks,1.0,,Cash
1138,17,2025-09-21, Cold Brew,Cold Drinks,1.0,65000.0,Online
1218,12,09/08/2025,Latte,hot drinks,1.0,53000.0,
1801,67,29/11/2025, Hot Chocolate,Hot drinks,4.0,0.0,Online 
1357,88,04-09-2025,cappuccino,hot drinks,1.0,55000.0,Online 
1483,71,01-09-2025,latte,HOT DRINKS,1.0,63000.0,Online 
1926,14,2025-11-01,Espresso ,HOT DRINKS,2.0,45000.0,Online 
1235,67,2025-06-28,chocolate cake,Bakery,2.0,75000.0,Online
2350,17,11/22/2025,Americano,Hot drinks,1.0,48000.0,CASH
1970,32,13/11/2025,La tte,HOT DRINKS,2.0,0.0,Online 
2291,62,2025-05-19, Latte,HOT DRINKS,1.0,53000.0,Online 
2041,90,25/12/2025,americano,Hot Drinks,1.0,48000.0,Online 
1945,67,02-04-2025,Chocola te Ca ke,Bakery,2.0,75000.0,card
2263,80,2025-04-13,Hot Chocolate ,Hot Drinks,1.0,60000.0,CASH
1100,98,05/20/2025,Latte,HOT DRINKS,4.0,,card
1332,34,25/11/2025, Cappuccino,hot drinks,1.0,55000.0,
2334,6,01/07/2025,Ca ppuccino,Hot drinks,3.0,55000.0,Online
2217,14,19/12/2025,Cold Brew,COLD DRINKS,1.0,65000.0,Online 
1986,105,29-11-2025,ICED LATTE,Cold drinks,1.0,57000.0,Online
1258,66,23-05-2025,hot chocolate,Hot Drinks,2.0,60000.0,Online 
1774,89,16/04/2025,GREEN TEA,hot drinks,2.0,35000.0,Online
2097,33,06-07-2025,Chocola te Ca ke,Bakery,1.0,70000.0,Online 
1770,53,01/29/2025,Cold Brew,cold drinks,1.0,65000.0,CASH
2296,12,06/01/2025,Blueberry Muffin ,Bakery,3.0,55000.0,Card
2385,106,27-10-2025, Croissant,bakery,1.0,45000.0,CASH
1437,41,19-08-2025,CHOCOLATE CAKE,bakery,3.0,0.0,Online
1552,65,2025-04-24, Hot Chocolate,Hot Drinks,3.0,60000.0,Cash
2375,35,18/04/2025,hot chocolate,HOT DRINKS,2.0,60000.0,Online
1072,78,08/01/2025,Chocolate Cake,bakery,4.0,80000.0,card
1673,112,03/18/2025,Cheeseca ke,BAKERY,1.0,80000.0,card
1084,61,20-11-2025,chocolate cake,Bakery,2.0,70000.0,Online
1544,99,11/05/2025,Cheesecake,Bakery,2.0,85000.0,Online
1711,36,23/12/2025,Cappuccino ,Hot Drinks,1.0,55000.0,Online
2113,29,18/05/2025,COLD BREW,Cold drinks,1.0,65000.0,Online
1944,94,2025-08-29, Cappuccino,hot drinks,1.0,60000.0,card
1913,34,27-04-2025,Blueberry Muffin,bakery,1.0,45000.0,Online 
1736,41,21-12-2025,chocolate cake,bakery,1.0,70000.0,card
2257,60,2025-07-30, Croissant,Bakery,2.0,35000.0,Cash
1623,4,01-09-2025,CAPPUCCINO,hot drinks,2.0,55000.0,Online
1368,74,09/08/2025,La tte,Hot drinks,2.0,58000.0,card
1450,33,25/04/2025, Croissant,Bakery,1.0,40000.0,CASH
1277,11,02/10/2025,Iced Latte ,cold drinks,4.0,62000.0,card
1627,89,2025-03-30, Americano,Hot Drinks,3.0,53000.0,CASH
2010,39,30/09/2025,Cheeseca ke,Bakery,2.0,85000.0,Online 
1606,59,21/06/2025,Cheesecake ,bakery,3.0,80000.0,CASH
1571,84,10/25/2025,latte,HOT DRINKS,4.0,58000.0,card
2277,98,05/02/2025, Americano,Hot Drinks,3.0,0.0,Card
2085,60,17/05/2025, Green Tea,HOT DRINKS,2.0,40000.0,Online
1132,26,10/10/2025,Green Tea ,Hot Drinks,3.0,35000.0,CASH
1091,11,06-12-2025,BLUEBERRY MUFFIN,Bakery,1.0,50000.0,Online
2196,24,2025-01-06,iced latte,Cold drinks,1.0,,CASH
1428,50,2025-03-02,Green Tea,Hot Drinks,3.0,40000.0,Online 
2216,109,2025-03-04,Green Tea,Hot Drinks,1.0,35000.0,Cash
2266,88,2025-12-03,Chocola te Ca ke,Bakery,2.0,75000.0,Cash
1344,96,2025-05-18,chocolate cake,bakery,-1.0,75000.0,card
2224,63,24-06-2025,Ca ppuccino,Hot drinks,4.0,55000.0,Online 
1722,18,10-10-2025,Green Tea ,HOT DRINKS,1.0,35000.0,card
1598,27,2025-01-30,Blueberry Muffin,bakery,2.0,55000.0,card
1425,107,2025-08-11,Hot Chocolate,Hot drinks,3.0,60000.0,Online 
1646,9999,16-11-2025,HOT CHOCOLATE,Hot Drinks,2.0,55000.0,Online
1859,38,15/08/2025,HOT CHOCOLATE,hot drinks,3.0,55000.0,Online
2234,106,05/18/2025,hot chocolate,hot drinks,1.0,60000.0,Online 
1712,54,05/10/2025, Green Tea,Hot Drinks,1.0,35000.0,Online
1879,96,2025-10-14,Latte,Hot Drinks,2.0,58000.0,Online
1106,66,05/04/2025,Blueberry Muffin,bakery,1.0,50000.0,Cash
1518,54,13/09/2025,iced latte,Cold Drinks,3.0,57000.0,Cash
1617,70,09-10-2025,Cold Brew ,COLD DRINKS,1.0,65000.0,Cash
1094,18,2025-02-09,La tte,Hot Drinks,2.0,63000.0,Online 
2388,74,06/11/2025,Blueberry Muffin,BAKERY,1.0,50000.0,Cash
2203,80,07/11/2025,cappuccino,hot drinks,1.0,60000.0,Online 
1375,92,20-01-2025,Green Tea ,Hot Drinks,4.0,40000.0,CASH
1798,106,2025-12-24,Latte ,hot drinks,1.0,,card
1026,85,2025-03-19,Green Tea ,hot drinks,1.0,40000.0,Card
2078,119,21/09/2025,Green Tea,hot drinks,2.0,35000.0,Card
1946,35,2025-07-25,BLUEBERRY MUFFIN,Bakery,1.0,50000.0,Cash
2012,51,06/07/2025,Hot Chocolate,Hot Drinks,4.0,60000.0,Card
2343,107,09-07-2025,Espresso,Hot drinks,2.0,45000.0,CASH
2011,112,25-02-2025,cappuccino,HOT DRINKS,4.0,55000.0,Online 
1990,76,2025-01-07,hot chocolate,HOT DRINKS,2.0,55000.0,Online 
1232,118,2025-02-24,Croissant ,BAKERY,1.0,40000.0,card
2317,55,2025-05-13,Hot Chocolate ,Hot Drinks,3.0,60000.0,CASH
1759,96,02/07/2025,croissant,BAKERY,2.0,45000.0,card
1566,26,2025-08-23,Cheesecake ,bakery,1.0,85000.0,Online
1906,72,27/12/2025,Hot Chocola te,Hot Drinks,2.0,55000.0,CASH
2398,106,30/08/2025, Espresso,Hot Drinks,2.0,45000.0,Card
2042,39,12/02/2025,chocolate cake,BAKERY,2.0,75000.0,Cash
1288,29,2025-01-24,cheesecake,bakery,2.0,85000.0,Card
1908,23,05/01/2025, Hot Chocolate,Hot Drinks,1.0,60000.0,
1991,55,2025-11-14, Americano,hot drinks,1.0,48000.0,Cash
1644,46,2025-05-29,Iced La tte,cold drinks,3.0,67000.0,Online 
1364,61,2025-11-21,Espresso ,Hot Drinks,2.0,45000.0,Online 
1283,78,18/11/2025,blueberry muffin,Bakery,2.0,55000.0,card
1706,91,03/12/2025,America no,Hot drinks,2.0,43000.0,Online 
1786,102,12/04/2025,Iced La tte,Cold drinks,3.0,57000.0,Card
1078,15,01/11/2025, Croissant,bakery,4.0,0.0,Card
1501,11,25-06-2025,La tte,hot drinks,1.0,58000.0,CASH
2136,118,2025-07-10,Croissant,Bakery,3.0,45000.0,CASH
1808,94,04/07/2025,Green Tea,hot drinks,2.0,35000.0,Online
1527,69,03/06/2025,Ca ppuccino,hot drinks,1.0,,card
1917,113,01/13/2025,Blueberry Muffin,BAKERY,3.0,50000.0,Cash
2020,48,06/25/2025, Green Tea,Hot Drinks,1.0,35000.0,Online
1821,115,2025-10-27,GREEN TEA,Hot drinks,2.0,40000.0,Card
1499,46,11/12/2025,Cold Brew,Cold drinks,4.0,65000.0,
1956,76,28/08/2025,cheesecake,BAKERY,1.0,,card
1494,72,07/15/2025, Croissant,Bakery,4.0,40000.0,Cash
1836,3,12/05/2025, Cappuccino,Hot Drinks,4.0,55000.0,Card
1037,38,04-12-2025,Espresso,Hot Drinks,1.0,50000.0,CASH
1875,11,02/01/2025, Cappuccino,Hot Drinks,2.0,55000.0,Online
1488,29,07/03/2025,Blueberry Muffin,bakery,2.0,55000.0,card
2361,99,2025-02-02,cheesecake,BAKERY,2.0,85000.0,Cash
1655,99,05/04/2025,Green Tea,HOT DRINKS,2.0,35000.0,Online
1105,7,03/08/2025, Americano,Hot Drinks,1.0,43000.0,Online 
1992,20,2025-04-15, Croissant,bakery,1.0,45000.0,Cash
1818,5,14/05/2025, Chocolate Cake,Bakery,,,card
1125,45,03-02-2025,Hot Chocola te,HOT DRINKS,1.0,60000.0,Online
2298,6,06/29/2025,Cold Brew ,Cold drinks,1.0,65000.0,card
1907,4,2025-08-16,Green Tea ,hot drinks,1.0,35000.0,card
1384,95,2025-02-18,Ca ppuccino,HOT DRINKS,4.0,55000.0,Online
1791,28,14-08-2025,Iced Latte,Cold drinks,4.0,67000.0,CASH
1161,61,2025-12-15, Cappuccino,Hot drinks,2.0,55000.0,card
2199,42,04/23/2025, Latte,HOT DRINKS,1.0,58000.0,Card
1489,111,2025-03-31, Green Tea,hot drinks,3.0,40000.0,Online 
1827,118,02/15/2025, Croissant,bakery,1.0,40000.0,Online 
1373,114,10/03/2025,GREEN TEA,Hot drinks,1.0,35000.0,Card
1441,94,2025-02-09,Green Tea,Hot Drinks,1.0,40000.0,CASH
1631,69,19/07/2025,Iced La tte,cold drinks,1.0,62000.0,Online
1714,76,23/12/2025,Green Tea ,HOT DRINKS,2.0,35000.0,Online
2081,16,04-01-2025, Chocolate Cake,bakery,1.0,75000.0,Online
1639,46,2025-04-06,America no,HOT DRINKS,2.0,48000.0,Online 
1898,73,08/17/2025,croissant,BAKERY,4.0,40000.0,Cash
1948,11,13/02/2025,LATTE,Hot Drinks,2.0,58000.0,card
1374,30,2025-03-09,AMERICANO,Hot Drinks,2.0,53000.0,Online
2050,74,2025-02-20,LATTE,Hot drinks,3.0,63000.0,Online 
1670,57,2025-04-08,Hot Chocola te,HOT DRINKS,1.0,55000.0,card
1118,56,2025-11-24,iced latte,COLD DRINKS,3.0,62000.0,Card
2179,56,26/05/2025,Croissa nt,Bakery,3.0,0.0,
2272,110,18/04/2025,CHEESECAKE,BAKERY,2.0,80000.0,Online
2360,78,2025-01-11,Cheesecake,bakery,4.0,85000.0,Online
2149,60,14-09-2025,Croissa nt,bakery,4.0,40000.0,Cash
2031,44,15/07/2025,CROISSANT,bakery,-4.0,40000.0,Card
1414,70,11/05/2025,HOT CHOCOLATE,Hot Drinks,1.0,60000.0,Cash
1757,52,10/30/2025,HOT CHOCOLATE,hot drinks,1.0,60000.0,Cash
1764,56,16-07-2025, Cappuccino,Hot drinks,4.0,55000.0,Card
1127,74,08/28/2025,Cold Brew,cold drinks,2.0,60000.0,card
2166,19,2025-04-20,Green Tea,hot drinks,2.0,35000.0,
1825,55,10/19/2025,Hot Chocola te,hot drinks,4.0,55000.0,Online
1572,117,12/02/2025,Latte ,Hot Drinks,-1.0,53000.0,Cash
2021,112,21/02/2025,Cold Brew,COLD DRINKS,4.0,65000.0,
2195,60,09/02/2025,Green Tea,Hot drinks,2.0,,Cash
1672,44,2025-06-22,ESPRESSO,Hot drinks,2.0,40000.0,Online 
1399,107,30-05-2025,Green Tea,HOT DRINKS,3.0,30000.0,card
1725,78,19-09-2025,Blueberry Muffin,Bakery,2.0,50000.0,Online
1551,100,15-07-2025,green tea,HOT DRINKS,2.0,30000.0,Online
1564,35,2025-12-04,Green Tea,Hot drinks,,35000.0,Cash
1174,58,2025-12-27,Cheesecake,BAKERY,2.0,80000.0,CASH
1320,73,12-09-2025,CAPPUCCINO,hot drinks,3.0,50000.0,Online
1524,102,27/10/2025,Iced Latte,Cold Drinks,4.0,62000.0,CASH
1469,30,2025-12-25, Chocolate Cake,bakery,1.0,80000.0,CASH
2366,65,27/12/2025,Hot Chocola te,HOT DRINKS,1.0,55000.0,Card
2332,22,09/03/2025,CAPPUCCINO,Hot drinks,2.0,55000.0,Online 
1888,70,01/28/2025,Blueberry Muffin ,Bakery,4.0,50000.0,Card
1079,56,05/05/2025, Cappuccino,hot drinks,2.0,50000.0,Online 
1533,68,09/12/2025,green tea,Hot drinks,2.0,35000.0,Online 
2280,33,13-08-2025,Chocola te Ca ke,BAKERY,1.0,75000.0,card
1457,29,11/04/2025,croissant,BAKERY,2.0,45000.0,Online 
1290,48,09/10/2025, Blueberry Muffin,Bakery,1.0,45000.0,Cash
1370,115,2025-09-29,Cold Brew,COLD DRINKS,,60000.0,Cash
1265,28,02/09/2025,Chocolate Cake,Bakery,2.0,0.0,Online 
1588,71,23-01-2025,CROISSANT,BAKERY,2.0,40000.0,Cash
1477,118,04/26/2025,Iced Latte ,Cold Drinks,2.0,62000.0,Online
1164,24,2025-05-29,Hot Chocolate ,Hot Drinks,,65000.0,Online
2202,102,07/09/2025,America no,hot drinks,2.0,53000.0,Online
1093,47,07/05/2025, Espresso,HOT DRINKS,1.0,45000.0,Cash
1473,118,30/01/2025,BLUEBERRY MUFFIN,bakery,2.0,45000.0,Cash
1197,111,16-03-2025,Americano ,Hot drinks,2.0,53000.0,Online
1185,95,07/25/2025,Espresso,HOT DRINKS,2.0,45000.0,CASH
2110,11,10/09/2025,hot chocolate,hot drinks,2.0,65000.0,Card
1421,31,11/11/2025, Green Tea,Hot Drinks,1.0,35000.0,card
1451,1,03/13/2025,Cheesecake ,bakery,1.0,80000.0,Cash
1256,111,08-05-2025,La tte,Hot drinks,4.0,58000.0,card
1135,82,12-09-2025, Espresso,HOT DRINKS,3.0,45000.0,Online 
1965,17,2025-08-03,CHEESECAKE,BAKERY,2.0,85000.0,Online
1857,7,2025-08-23,Chocolate Cake ,Bakery,4.0,80000.0,CASH
1051,55,02/16/2025,Chocolate Cake,Bakery,3.0,80000.0,Online
1918,22,2025-06-09, Cold Brew,Cold Drinks,1.0,65000.0,CASH
1583,22,2025-05-31,CROISSANT,Bakery,3.0,45000.0,Online 
2032,38,27-02-2025,CAPPUCCINO,Hot Drinks,3.0,60000.0,CASH
2265,119,03/06/2025,Cappuccino ,hot drinks,1.0,55000.0,CASH
2310,117,24-05-2025,Espresso ,hot drinks,1.0,45000.0,Online
1049,79,24-05-2025, Croissant,BAKERY,1.0,40000.0,Online
1341,76,2025-02-21,Blueberry Muffin ,bakery,4.0,50000.0,card
1812,78,2025-11-03,Green Tea ,Hot drinks,1.0,35000.0,
1526,12,2025-11-13,Green Tea,HOT DRINKS,1.0,35000.0,Online 
1837,54,02/06/2025,Hot Chocolate ,hot drinks,4.0,60000.0,Online
1997,71,2025-05-01,americano,HOT DRINKS,2.0,48000.0,Online 
1682,31,2025-11-09,La tte,Hot drinks,2.0,58000.0,CASH
1462,68,28/04/2025,Croissa nt,Bakery,1.0,,card
1783,35,27-11-2025,ICED LATTE,Cold drinks,3.0,67000.0,Cash
2084,6,22-07-2025,La tte,HOT DRINKS,1.0,58000.0,card
2205,78,29/09/2025,GREEN TEA,hot drinks,1.0,30000.0,card
1468,40,26/06/2025,Blueberry Muffin,Bakery,3.0,50000.0,Online 
1647,33,12-11-2025,Latte,Hot Drinks,4.0,58000.0,CASH
2358,34,05/18/2025,espresso,Hot drinks,1.0,40000.0,card
1033,88,09/12/2025,America no,hot drinks,1.0,48000.0,card
1416,21,11-05-2025,Blueberry Muffin,BAKERY,2.0,50000.0,Online
1247,25,15/10/2025, Croissant,Bakery,2.0,40000.0,card
1813,51,2025-07-09,green tea,HOT DRINKS,2.0,35000.0,CASH
1799,89,01/27/2025,Espresso,HOT DRINKS,3.0,45000.0,Card
